om, year, month, day, date, time, timezone, state, state_fips, state_number, knots, injuries, fatalities, loss, crop_loss, latitude, longitude, endlat, endlon, length, width, zs,zn,zg,z_fips1, z_fips2, , z_fips4, mt
424166,2013,1,29,2013-01-29,22:35:00,3,LA,22,0,50,0,0,0.003,0,32.49,-91.86,32.49,-91.86,0,0,0,0,0,83,0,0,0,EG
424834,2013,1,29,2013-01-29,22:35:00,3,KY,21,0,52,0,0,0.02,0,37.0266,-88.98,37.0266,-88.98,0,0,0,0,0,7,0,0,0,EG
427975,2013,1,29,2013-01-29,22:42:00,3,IL,17,0,61,0,0,0.005,0,38.3595,-88.0761,38.3595,-88.0761,0,0,0,0,0,47,0,0,0,EG
428959,2013,1,29,2013-01-29,22:47:00,3,KY,21,0,56,0,0,0.005,0,37.0139,-88.8078,37.0139,-88.8078,0,0,0,0,0,145,0,0,0,EG
424835,2013,1,29,2013-01-29,22:50:00,3,KY,21,0,61,0,0,0.01,0,36.88,-88.77,36.88,-88.77,0,0,0,0,0,83,0,0,0,EG
424818,2013,1,29,2013-01-29,22:51:00,3,IL,17,0,61,0,0,0,0,38.17,-88.07,38.17,-88.07,0,0,0,0,0,193,0,0,0,EG
422346,2013,1,29,2013-01-29,23:00:00,3,LA,22,0,60,0,0,0,0,32.39,-92.42,32.39,-92.42,0,0,0,0,0,49,0,0,0,EG
424819,2013,1,29,2013-01-29,23:00:00,3,IL,17,0,52,0,0,0,0,38.35,-87.87,38.35,-87.87,0,0,0,0,0,185,0,0,0,EG
427816,2013,1,29,2013-01-29,23:00:00,3,IN,18,0,52,0,0,0,0,39.4542,-87.3025,39.4542,-87.3025,0,0,0,0,0,167,0,0,0,MG
424820,2013,1,29,2013-01-29,23:04:00,3,IL,17,0,59,0,0,0.07,0,37.15,-88.73,37.15,-88.73,0,0,0,0,0,127,0,0,0,MG
422347,2013,1,29,2013-01-29,23:05:00,3,LA,22,0,60,0,0,0,0,32.51,-92.32,32.51,-92.32,0,0,0,0,0,73,0,0,0,EG
424167,2013,1,29,2013-01-29,23:05:00,3,LA,22,0,55,0,0,0.01,0,32.72,-91.45,32.72,-91.45,0,0,0,0,0,123,0,0,0,EG
433894,2013,1,29,2013-01-29,23:05:00,3,TN,47,0,53,0,0,0,0,35.05,-89.98,35.3,-89.68,0,0,0,0,0,157,0,0,0,MG
430701,2013,1,29,2013-01-29,23:15:00,3,IL,17,0,61,0,0,0.001,0,38.7097,-87.5456,38.7097,-87.5456,0,0,0,0,0,101,0,0,0,EG
432273,2013,1,29,2013-01-29,23:15:00,3,IN,18,0,56,0,0,0.007,0,38.68,-87.51,38.68,-87.51,0,0,0,0,0,83,0,0,0,EG
434066,2013,1,29,2013-01-29,23:15:00,3,MS,28,0,50,0,0,0,0,34.6874,-90.3876,34.6906,-90.3703,0,0,0,0,0,143,0,0,0,EG
434067,2013,1,29,2013-01-29,23:20:00,3,MS,28,0,50,0,0,0,0,34.0183,-90.4247,34.0143,-90.4352,0,0,0,0,0,135,0,0,0,EG
427817,2013,1,29,2013-01-29,23:22:00,3,IN,18,0,52,0,0,0.001,0,40.0479,-86.9211,40.0479,-86.9211,0,0,0,0,0,107,0,0,0,MG
422351,2013,1,29,2013-01-29,23:23:00,3,LA,22,0,62,0,0,0,0,32.77,-92.4,32.77,-92.4,0,0,0,0,0,111,0,0,0,EG
422353,2013,1,29,2013-01-29,23:25:00,3,LA,22,0,60,0,0,0,0,32.51,-92.15,32.51,-92.15,0,0,0,0,0,73,0,0,0,EG
424821,2013,1,29,2013-01-29,23:25:00,3,IN,18,0,52,0,0,0.01,0,38.35,-87.57,38.35,-87.57,0,0,0,0,0,51,0,0,0,EG
422349,2013,1,29,2013-01-29,23:28:00,3,LA,22,0,60,0,0,0.03,0,32.69,-92.22,32.69,-92.22,0,0,0,0,0,111,0,0,0,EG
424836,2013,1,29,2013-01-29,23:28:00,3,KY,21,0,56,0,0,0.015,0,36.6271,-88.5701,36.6256,-88.5476,0,0,0,0,0,83,0,0,0,EG
432274,2013,1,29,2013-01-29,23:30:00,3,IN,18,0,56,0,0,0.0005,0,38.7734,-87.3073,38.7734,-87.3073,0,0,0,0,0,83,0,0,0,EG
434085,2013,1,29,2013-01-29,23:30:00,3,MS,28,0,50,0,0,0,0,34.2545,-90.2793,34.258,-90.2694,0,0,0,0,0,119,0,0,0,EG
422354,2013,1,29,2013-01-29,23:33:00,3,LA,22,0,64,0,0,0,0,32.51,-92.04,32.51,-92.04,0,0,0,0,0,73,0,0,0,MG
432275,2013,1,29,2013-01-29,23:35:00,3,IN,18,0,56,0,0,0.003,0,40.61,-86.6,40.61,-86.6,0,0,0,0,0,15,0,0,0,EG
424170,2013,1,29,2013-01-29,23:45:00,3,LA,22,0,50,0,0,0.01,0,32.77,-91.91,32.77,-91.91,0,0,0,0,0,67,0,0,0,EG
424172,2013,1,29,2013-01-29,23:45:00,3,MS,28,0,50,0,0,0.004,0,34.04,-90.74,34.04,-90.74,0,0,0,0,0,11,0,0,0,EG
424840,2013,1,29,2013-01-29,23:45:00,3,KY,21,0,61,0,0,0.005,0,36.8393,-88.3884,36.8393,-88.3884,0,0,0,0,0,157,0,0,0,EG
427819,2013,1,29,2013-01-29,23:45:00,3,IN,18,0,51,0,0,0,0,39.64,-86.84,39.64,-86.84,0,0,0,0,0,133,0,0,0,MG
424822,2013,1,29,2013-01-29,23:46:00,3,IN,18,0,52,0,0,0.005,0,38.0442,-87.51,38.0442,-87.51,0,0,0,0,0,163,0,0,0,EG
424173,2013,1,29,2013-01-29,23:50:00,3,AR,5,0,50,0,0,0.01,0,33.12,-91.55,33.12,-91.55,0,0,0,0,0,3,0,0,0,EG
432276,2013,1,29,2013-01-29,23:52:00,3,IN,18,0,65,0,0,0.1,0,38.82,-87.06,38.82,-87.06,0,0,0,0,0,27,0,0,0,EG
424833,2013,1,29,2013-01-29,23:53:00,3,KY,21,0,61,0,0,0.03,0,36.8738,-88.2759,36.8738,-88.2759,0,0,0,0,0,157,0,0,0,EG
424174,2013,1,29,2013-01-29,23:55:00,3,AR,5,0,55,0,0,0.04,0,33.38,-91.28,33.38,-91.28,0,0,0,0,0,17,0,0,0,EG
424842,2013,1,29,2013-01-29,23:57:00,3,KY,21,0,56,0,0,0.004,0,36.62,-88.32,36.62,-88.32,0,0,0,0,0,35,0,0,0,EG
427833,2013,1,30,2013-01-30,00:00:00,3,IN,18,0,61,0,0,0,0,38.81,-86.95,38.81,-86.95,0,0,0,0,0,27,0,0,0,EG
434087,2013,1,30,2013-01-30,00:00:00,3,MS,28,0,50,0,0,0,0,34.23,-90.13,34.53,-89.75,0,0,0,0,0,107,0,0,0,EG
434242,2013,1,30,2013-01-30,00:00:00,3,MS,28,0,50,0,0,0,0,34.6168,-89.975,34.6462,-89.7171,0,0,0,0,0,137,0,0,0,EG
424175,2013,1,30,2013-01-30,00:10:00,3,MS,28,0,50,0,0,0.015,0,33.74,-90.73,33.74,-90.73,0,0,0,0,0,11,0,0,0,EG
427830,2013,1,30,2013-01-30,00:10:00,3,IN,18,0,61,0,0,0,0,39.82,-86.37,39.82,-86.37,0,0,0,0,0,63,0,0,0,EG
432283,2013,1,30,2013-01-30,00:17:00,3,IN,18,0,70,0,0,0.2,0,39.1005,-86.7436,39.1005,-86.7436,0,0,0,0,0,55,0,0,0,EG
427822,2013,1,30,2013-01-30,00:20:00,3,IN,18,0,50,0,0,0,0,40.275,-86.0397,40.275,-86.0397,0,0,0,0,0,159,0,0,0,MG
432277,2013,1,30,2013-01-30,00:20:00,3,IN,18,0,61,0,0,0.016,0,39.1002,-86.7446,39.1002,-86.7446,0,0,0,0,0,55,0,0,0,EG
427832,2013,1,30,2013-01-30,00:22:00,3,IN,18,0,56,0,0,0,0,39.35,-86.56,39.35,-86.56,0,0,0,0,0,109,0,0,0,EG
427818,2013,1,30,2013-01-30,00:23:00,3,IN,18,0,56,0,0,0,0,39.1449,-86.6129,39.1449,-86.6129,0,0,0,0,0,105,0,0,0,MG
424179,2013,1,30,2013-01-30,00:27:00,3,LA,22,0,50,0,0,0.01,0,32.31,-91.77,32.31,-91.77,0,0,0,0,0,83,0,0,0,EG
429660,2013,1,30,2013-01-30,00:27:00,3,VA,51,0,50,0,0,0,0.0005,38.34,-77.51,38.34,-77.51,0,0,0,0,0,179,0,0,0,EG
424846,2013,1,30,2013-01-30,00:30:00,3,KY,21,0,64,0,0,0,0,37.0995,-87.8443,37.0995,-87.8443,0,0,0,0,0,33,0,0,0,MG
427831,2013,1,30,2013-01-30,00:30:00,3,IN,18,0,56,0,0,0,0,39.12,-86.59,39.12,-86.59,0,0,0,0,0,105,0,0,0,EG
427820,2013,1,30,2013-01-30,00:33:00,3,IN,18,0,55,0,0,0,0,40.28,-86.04,40.28,-86.04,0,0,0,0,0,159,0,0,0,MG
432278,2013,1,30,2013-01-30,00:40:00,3,IN,18,0,61,0,0,0.035,0,40.26,-85.68,40.26,-85.68,0,0,0,0,0,95,0,0,0,EG
424823,2013,1,30,2013-01-30,00:45:00,3,IN,18,0,65,0,0,0.015,0,37.88,-87.09,37.88,-87.09,0,0,0,0,0,147,0,0,0,EG
432279,2013,1,30,2013-01-30,00:45:00,3,IN,18,0,52,0,0,0.001,0,39.9124,-86.0212,39.9124,-86.0212,0,0,0,0,0,97,0,0,0,EG
434244,2013,1,30,2013-01-30,00:45:00,3,MS,28,0,50,0,0,0,0,34.686,-89.3603,34.6927,-89.3548,0,0,0,0,0,93,0,0,0,EG
422376,2013,1,30,2013-01-30,01:02:00,3,IN,18,0,56,0,0,0.02,0,38.03,-86.74,38.03,-86.74,0,0,0,0,0,123,0,0,0,EG
434279,2013,1,30,2013-01-30,01:05:00,3,TN,47,0,70,0,0,0,0,35.3538,-89.0016,35.3981,-88.8938,0,0,0,0,0,69,0,0,0,EG
424180,2013,1,30,2013-01-30,01:10:00,3,MS,28,0,50,0,0,0.01,0,33.5,-90.32,33.5,-90.32,0,0,0,0,0,83,0,0,0,EG
432280,2013,1,30,2013-01-30,01:15:00,3,IN,18,0,56,0,0,0.01,0,39.44,-85.99,39.44,-85.99,0,0,0,0,0,81,0,0,0,EG
424183,2013,1,30,2013-01-30,01:20:00,3,MS,28,0,65,0,0,0.075,0,33.73,-89.97,33.7621,-89.7295,0,0,0,0,0,43,0,0,0,EG
424491,2013,1,30,2013-01-30,01:20:00,3,TN,47,0,55,0,0,0.005,0,36.487,-87.839,36.487,-87.839,0,0,0,0,0,161,0,0,0,EG
432281,2013,1,30,2013-01-30,01:20:00,3,IN,18,0,61,0,0,0.01,0,39.49,-85.88,39.49,-85.88,0,0,0,0,0,145,0,0,0,EG
424847,2013,1,30,2013-01-30,01:27:00,3,KY,21,0,52,0,0,0.002,0,37.18,-87.38,37.18,-87.38,0,0,0,0,0,107,0,0,0,EG
434271,2013,1,30,2013-01-30,01:30:00,3,TN,47,0,96,3,0,0,0,35.51,-88.51,35.67,-88.24,0,0,0,0,0,77,0,0,0,EG
434283,2013,1,30,2013-01-30,01:30:00,3,MS,28,0,50,0,0,0,0,34.3592,-89.5484,34.3678,-89.4984,0,0,0,0,0,71,0,0,0,EG
434294,2013,1,30,2013-01-30,01:30:00,3,TN,47,0,70,0,0,0,0,35.163,-88.7512,35.2505,-88.5949,0,0,0,0,0,109,0,0,0,EG
427868,2013,1,30,2013-01-30,01:34:00,3,KY,21,0,91,0,0,0.2,0,36.73,-87.561,36.73,-87.4978,0,0,0,0,0,47,0,0,0,EG
422380,2013,1,30,2013-01-30,01:35:00,3,KY,21,0,52,0,0,0,0,38.07,-86.3,38.07,-86.3,0,0,0,0,0,163,0,0,0,EG
427866,2013,1,30,2013-01-30,01:35:00,3,KY,21,0,87,0,0,0.25,0,36.6721,-87.57,36.73,-87.4075,0,0,0,0,0,47,0,0,0,EG
424186,2013,1,30,2013-01-30,01:40:00,3,LA,22,0,65,0,0,0.1,0,32.03,-91.22,32.03,-91.22,0,0,0,0,0,107,0,0,0,EG
424189,2013,1,30,2013-01-30,01:40:00,3,MS,28,0,50,0,0,0.01,0,33.26,-90.05,33.26,-90.05,0,0,0,0,0,51,0,0,0,EG
427869,2013,1,30,2013-01-30,01:41:00,3,KY,21,0,83,0,0,0.05,0,36.85,-87.4077,36.85,-87.3353,0,0,0,0,0,47,0,0,0,EG
432282,2013,1,30,2013-01-30,01:45:00,3,IN,18,0,61,0,0,0.015,0,40.01,-85.49,40.01,-85.49,0,0,0,0,0,65,0,0,0,EG
434495,2013,1,30,2013-01-30,01:45:00,3,TN,47,0,70,4,0,0,0,35.43,-88.67,35.4769,-88.4997,0,0,0,0,0,23,0,0,0,EG
427870,2013,1,30,2013-01-30,01:52:00,3,KY,21,0,96,0,0,0.3,0,36.9607,-87.2584,37.03,-87.13,0,0,0,0,0,219,0,0,0,EG
434501,2013,1,30,2013-01-30,01:55:00,3,TN,47,0,61,0,0,0,0,35.6898,-88.1557,35.6934,-88.13,0,0,0,0,0,39,0,0,0,EG
431040,2013,1,30,2013-01-30,02:04:00,3,TN,47,0,55,0,0,0.03,0,36.3143,-87.7119,36.3143,-87.7119,0,0,0,0,0,83,0,0,0,EG
427871,2013,1,30,2013-01-30,02:05:00,3,KY,21,0,96,0,0,0.05,0,37.0774,-87.0512,37.1302,-86.9872,0,0,0,0,0,177,0,0,0,EG
434502,2013,1,30,2013-01-30,02:10:00,3,MS,28,0,50,0,0,0,0,34.2507,-89.038,34.247,-88.9752,0,0,0,0,0,115,0,0,0,EG
431045,2013,1,30,2013-01-30,02:13:00,3,TN,47,0,55,0,0,0.005,0,36.0342,-87.7719,36.0342,-87.7719,0,0,0,0,0,85,0,0,0,EG
421970,2013,1,30,2013-01-30,02:15:00,3,IN,18,0,65,0,0,0.05,0,38.5939,-86.0375,38.5939,-86.0375,0,0,0,0,0,175,0,0,0,EG
422381,2013,1,30,2013-01-30,02:18:00,3,KY,21,0,52,0,0,0,0,37.25,-86.9,37.25,-86.9,0,0,0,0,0,183,0,0,0,EG
427974,2013,1,30,2013-01-30,02:25:00,3,KY,21,0,52,0,0,0.01,0,36.65,-87.17,36.7378,-87.1216,0,0,0,0,0,219,0,0,0,EG
434505,2013,1,30,2013-01-30,02:40:00,3,MS,28,0,50,0,0,0,0,34.299,-88.7754,34.2831,-88.7309,0,0,0,0,0,81,0,0,0,EG
422526,2013,1,30,2013-01-30,02:42:00,3,KY,21,0,52,0,0,0,0,37.6004,-86.5493,37.6004,-86.5493,0,0,0,0,0,27,0,0,0,EG
422523,2013,1,30,2013-01-30,02:44:00,3,KY,21,0,52,0,0,0.01,0,37.42,-86.5,37.42,-86.5,0,0,0,0,0,85,0,0,0,EG
424195,2013,1,30,2013-01-30,02:50:00,3,MS,28,0,50,0,0,0.001,0,32.31,-90.46,32.31,-90.46,0,0,0,0,0,49,0,0,0,EG
428960,2013,1,30,2013-01-30,02:50:00,3,TN,47,0,70,1,0,0.05,0.01,36.2764,-87.0742,36.2772,-87.0477,0,0,0,0,0,21,0,0,0,EG
431061,2013,1,30,2013-01-30,02:50:00,3,TN,47,0,55,0,0,0.005,0,35.4871,-87.5621,35.4871,-87.5621,0,0,0,0,0,101,0,0,0,EG
431065,2013,1,30,2013-01-30,02:50:00,3,TN,47,0,55,0,0,0.01,0,35.5485,-87.5661,35.5485,-87.5661,0,0,0,0,0,101,0,0,0,EG
431477,2013,1,30,2013-01-30,02:52:00,3,TN,47,0,55,0,0,0.002,0,36.1,-87.1,36.1,-87.1,0,0,0,0,0,21,0,0,0,EG
431476,2013,1,30,2013-01-30,02:53:00,3,TN,47,0,55,0,0,0.02,0,36.1,-87.1,36.1,-87.1,0,0,0,0,0,21,0,0,0,EG
430011,2013,1,30,2013-01-30,02:57:00,3,AL,1,0,56,0,0,0.003,0,34.7612,-88.015,34.7612,-88.015,0,0,0,0,0,77,0,0,0,EG
431133,2013,1,30,2013-01-30,02:57:00,3,TN,47,0,55,0,0,0.03,0,36.3739,-87.0631,36.3739,-87.0631,0,0,0,0,0,21,0,0,0,EG
431473,2013,1,30,2013-01-30,03:05:00,3,TN,47,0,55,0,0,0.01,0,35.98,-87.12,35.98,-87.12,0,0,0,0,0,187,0,0,0,EG
431649,2013,1,30,2013-01-30,03:05:00,3,TN,47,0,52,0,0,0.003,0,36.1591,-86.8796,36.1591,-86.8796,0,0,0,0,0,37,0,0,0,EG
422378,2013,1,30,2013-01-30,03:07:00,3,IN,18,0,56,0,0,0.01,0,38.48,-85.92,38.48,-85.92,0,0,0,0,0,19,0,0,0,EG
431647,2013,1,30,2013-01-30,03:07:00,3,TN,47,0,52,0,1,0.005,0,36.2028,-86.8444,36.2028,-86.8444,0,0,0,0,0,37,0,0,0,EG
432111,2013,1,30,2013-01-30,03:07:00,3,TN,47,0,87,1,0,0.5,0.25,36.4929,-86.7854,36.5239,-86.6519,0,0,0,0,0,147,0,0,0,EG
431648,2013,1,30,2013-01-30,03:08:00,3,TN,47,0,52,0,0,0.015,0,36.1,-86.87,36.1,-86.87,0,0,0,0,0,37,0,0,0,EG
431042,2013,1,30,2013-01-30,03:10:00,3,TN,47,0,70,0,0,0.06,0,35.4387,-87.1491,35.6665,-87.1436,0,0,0,0,0,119,0,0,0,EG
431650,2013,1,30,2013-01-30,03:10:00,3,TN,47,0,61,0,0,0.01,0,36.205,-86.7827,36.2057,-86.7068,0,0,0,0,0,37,0,0,0,EG
422389,2013,1,30,2013-01-30,03:12:00,3,KY,21,0,50,0,0,0,0,37.89,-85.96,37.89,-85.96,0,0,0,0,0,93,0,0,0,MG
428680,2013,1,30,2013-01-30,03:15:00,3,TN,47,0,61,0,0,0,0,35.9192,-86.8813,35.9461,-86.7604,0,0,0,0,0,187,0,0,0,EG
431664,2013,1,30,2013-01-30,03:15:00,3,TN,47,0,60,0,0,0.01,0,36.32,-86.72,36.32,-86.72,0,0,0,0,0,37,0,0,0,EG
432113,2013,1,30,2013-01-30,03:16:00,3,TN,47,0,61,0,0,0.025,0,36.1751,-86.6963,36.1876,-86.6216,0,0,0,0,0,37,0,0,0,EG
422379,2013,1,30,2013-01-30,03:17:00,3,IN,18,0,52,0,0,0,0,38.54,-85.67,38.54,-85.67,0,0,0,0,0,19,0,0,0,EG
426565,2013,1,30,2013-01-30,03:18:00,3,AL,1,0,52,0,0,0.0005,0,34.9006,-87.8008,34.9006,-87.8008,0,0,0,0,0,77,0,0,0,EG
431661,2013,1,30,2013-01-30,03:19:00,3,TN,47,0,52,0,0,0.025,0,35.92,-86.9,35.92,-86.9,0,0,0,0,0,187,0,0,0,EG
431670,2013,1,30,2013-01-30,03:20:00,3,TN,47,0,52,0,0,0.01,0,36.45,-86.53,36.45,-86.53,0,0,0,0,0,165,0,0,0,EG
431671,2013,1,30,2013-01-30,03:20:00,3,TN,47,0,56,0,0,0.02,0,36.3239,-86.659,36.3239,-86.659,0,0,0,0,0,165,0,0,0,EG
428962,2013,1,30,2013-01-30,03:21:00,3,TN,47,0,61,0,0,0.01,0,36.1871,-86.6006,36.1871,-86.6006,0,0,0,0,0,37,0,0,0,EG
428963,2013,1,30,2013-01-30,03:23:00,3,TN,47,0,61,0,0,0.005,0,36.2017,-86.5912,36.2017,-86.5912,0,0,0,0,0,37,0,0,0,EG
424202,2013,1,30,2013-01-30,03:25:00,3,MS,28,0,60,0,0,0.04,0,32.3334,-90.1021,32.3452,-90.0479,0,0,0,0,0,121,0,0,0,EG
422386,2013,1,30,2013-01-30,03:26:00,3,KY,21,0,52,0,0,0,0,38.18,-85.76,38.18,-85.76,0,0,0,0,0,111,0,0,0,EG
431041,2013,1,30,2013-01-30,03:30:00,3,TN,47,0,55,0,0,0.002,0,35.2491,-87.3271,35.2491,-87.3271,0,0,0,0,0,99,0,0,0,EG
431672,2013,1,30,2013-01-30,03:30:00,3,TN,47,0,52,0,0,0.01,0,36.6358,-86.3625,36.6358,-86.3625,0,0,0,0,0,165,0,0,0,EG
431674,2013,1,30,2013-01-30,03:30:00,3,TN,47,0,52,0,0,0.005,0,36.327,-86.4467,36.327,-86.4467,0,0,0,0,0,189,0,0,0,EG
431673,2013,1,30,2013-01-30,03:34:00,3,TN,47,0,70,0,0,0.03,0,35.7128,-86.7899,35.7223,-86.752,0,0,0,0,0,187,0,0,0,EG
431675,2013,1,30,2013-01-30,03:35:00,3,TN,47,0,61,0,0,0.005,0,36.245,-86.4318,36.245,-86.4318,0,0,0,0,0,189,0,0,0,EG
421980,2013,1,30,2013-01-30,03:37:00,3,KY,21,0,61,0,0,0.015,0,36.8633,-86.2243,36.8633,-86.2243,0,0,0,0,0,3,0,0,0,EG
422382,2013,1,30,2013-01-30,03:37:00,3,KY,21,0,52,0,0,0,0,36.83,-86.3,36.83,-86.3,0,0,0,0,0,3,0,0,0,EG
422387,2013,1,30,2013-01-30,03:38:00,3,KY,21,0,61,0,0,0.015,0,36.86,-86.21,36.86,-86.21,0,0,0,0,0,3,0,0,0,EG
423514,2013,1,30,2013-01-30,03:39:00,3,AL,1,0,52,0,0,0.0005,0,34.5419,-88.0647,34.5419,-88.0647,0,0,0,0,0,59,0,0,0,EG
421976,2013,1,30,2013-01-30,03:40:00,3,KY,21,0,52,0,0,0.005,0,36.65,-86.25,36.65,-86.25,0,0,0,0,0,3,0,0,0,EG
422398,2013,1,30,2013-01-30,03:40:00,3,KY,21,0,52,0,0,0.005,0,36.73,-86.07,36.73,-86.07,0,0,0,0,0,3,0,0,0,EG
422525,2013,1,30,2013-01-30,03:40:00,3,KY,21,0,52,0,0,0,0,38.32,-85.48,38.32,-85.48,0,0,0,0,0,185,0,0,0,EG
422383,2013,1,30,2013-01-30,03:43:00,3,KY,21,0,52,0,0,0.02,0,36.8929,-86.1111,36.8929,-86.1111,0,0,0,0,0,9,0,0,0,EG
431678,2013,1,30,2013-01-30,03:43:00,3,TN,47,0,70,0,0,0.025,0,36.4395,-86.2206,36.4395,-86.2206,0,0,0,0,0,169,0,0,0,EG
422397,2013,1,30,2013-01-30,03:45:00,3,KY,21,0,54,0,0,0,0,36.83,-85.9,36.83,-85.9,0,0,0,0,0,9,0,0,0,MG
423515,2013,1,30,2013-01-30,03:45:00,3,AL,1,0,52,0,0,0.0005,0,34.5306,-88.0097,34.5306,-88.0097,0,0,0,0,0,59,0,0,0,EG
424203,2013,1,30,2013-01-30,03:45:00,3,MS,28,0,50,0,0,0.003,0,31.86,-90.39,31.86,-90.39,0,0,0,0,0,29,0,0,0,EG
422384,2013,1,30,2013-01-30,03:46:00,3,KY,21,0,52,0,0,0,0,37.09,-86.05,37.09,-86.05,0,0,0,0,0,9,0,0,0,EG
424208,2013,1,30,2013-01-30,03:48:00,3,MS,28,0,70,0,0,0.2,0,32.74,-89.5,32.74,-89.5,0,0,0,0,0,79,0,0,0,EG
424210,2013,1,30,2013-01-30,03:50:00,3,MS,28,0,50,0,0,0.003,0,32.97,-89.38,32.97,-89.38,0,0,0,0,0,7,0,0,0,EG
429665,2013,1,30,2013-01-30,03:50:00,3,TN,47,0,61,0,0,0.035,0,35.99,-86.5,35.99,-86.5,0,0,0,0,0,149,0,0,0,EG
431503,2013,1,30,2013-01-30,03:50:00,3,TN,47,0,55,0,0,0.02,0,36.312,-86.2339,36.312,-86.2339,0,0,0,0,0,189,0,0,0,EG
422399,2013,1,30,2013-01-30,03:51:00,3,KY,21,0,60,0,0,0.02,0,36.97,-85.96,36.97,-85.96,0,0,0,0,0,9,0,0,0,EG
431043,2013,1,30,2013-01-30,03:51:00,3,TN,47,0,55,0,0,0.01,0,36.0105,-86.4365,36.0105,-86.4365,0,0,0,0,0,149,0,0,0,EG
423516,2013,1,30,2013-01-30,03:52:00,3,AL,1,0,52,0,0,0.005,0,34.76,-87.68,34.76,-87.68,0,0,0,0,0,33,0,0,0,EG
423517,2013,1,30,2013-01-30,03:54:00,3,AL,1,0,52,0,0,0.0005,0,34.4878,-87.8475,34.4878,-87.8475,0,0,0,0,0,59,0,0,0,EG
422388,2013,1,30,2013-01-30,03:55:00,3,KY,21,0,52,0,0,0,0,37.44,-85.89,37.44,-85.89,0,0,0,0,0,99,0,0,0,EG
429703,2013,1,30,2013-01-30,03:55:00,3,TN,47,0,60,0,0,0.04,0,36.345,-86.0361,36.345,-86.0361,0,0,0,0,0,159,0,0,0,EG
429713,2013,1,30,2013-01-30,03:55:00,3,TN,47,0,60,0,0,0.01,0,36.3686,-86.0905,36.3686,-86.0905,0,0,0,0,0,169,0,0,0,EG
422385,2013,1,30,2013-01-30,03:56:00,3,KY,21,0,65,0,0,0.03,0,37.1553,-85.8551,37.2566,-85.7901,0,0,0,0,0,99,0,0,0,EG
422390,2013,1,30,2013-01-30,03:56:00,3,KY,21,0,51,0,0,0,0,37.14,-85.96,37.14,-85.96,0,0,0,0,0,9,0,0,0,MG
422395,2013,1,30,2013-01-30,03:56:00,3,KY,21,0,52,0,0,0,0,37,-85.92,37,-85.92,0,0,0,0,0,9,0,0,0,EG
431679,2013,1,30,2013-01-30,03:56:00,3,TN,47,0,56,0,0,0.01,0,36.2172,-86.3279,36.2172,-86.3279,0,0,0,0,0,189,0,0,0,EG
437620,2013,1,30,2013-01-30,03:56:00,3,KY,21,0,65,0,0,0.03,0,37.1257,-85.9564,37.1257,-85.9564,0,0,0,0,0,9,0,0,0,EG
422524,2013,1,30,2013-01-30,03:59:00,3,KY,21,0,54,0,0,0,0,36.8221,-85.92,36.8221,-85.92,0,0,0,0,0,9,0,0,0,MG
431680,2013,1,30,2013-01-30,04:00:00,3,TN,47,0,52,0,0,0.01,0,36.52,-86.03,36.52,-86.03,0,0,0,0,0,111,0,0,0,EG
430010,2013,1,30,2013-01-30,04:05:00,3,AL,1,0,56,0,0,0.003,0,34.8905,-87.5381,34.8905,-87.5381,0,0,0,0,0,77,0,0,0,EG
423518,2013,1,30,2013-01-30,04:11:00,3,AL,1,0,52,0,0,0.0005,0,34.3545,-87.9582,34.3545,-87.9582,0,0,0,0,0,59,0,0,0,EG
431880,2013,1,30,2013-01-30,04:11:00,3,TN,47,0,55,0,0,0.015,0,35.9471,-86.1411,35.9471,-86.1411,0,0,0,0,0,149,0,0,0,EG
423519,2013,1,30,2013-01-30,04:15:00,3,AL,1,0,56,0,0,0.01,0,34.82,-87.29,34.82,-87.29,0,0,0,0,0,77,0,0,0,EG
424212,2013,1,30,2013-01-30,04:15:00,3,MS,28,0,50,0,0,0.025,0,33.46,-88.86,33.46,-88.86,0,0,0,0,0,105,0,0,0,EG
431044,2013,1,30,2013-01-30,04:15:00,3,TN,47,0,55,0,0,0.01,0,36.25,-85.93,36.25,-85.93,0,0,0,0,0,159,0,0,0,EG
422396,2013,1,30,2013-01-30,04:17:00,3,KY,21,0,52,0,0,0.002,0,36.98,-85.62,36.98,-85.62,0,0,0,0,0,169,0,0,0,EG
431865,2013,1,30,2013-01-30,04:25:00,3,TN,47,0,55,0,0,0.01,0,36.17,-85.93,36.17,-85.93,0,0,0,0,0,159,0,0,0,EG
424214,2013,1,30,2013-01-30,04:30:00,3,MS,28,0,50,0,0,0.0005,0,31.96,-89.87,31.96,-89.87,0,0,0,0,0,127,0,0,0,EG
424215,2013,1,30,2013-01-30,04:30:00,3,MS,28,0,50,0,0,0.015,0,31.43,-90.45,31.43,-90.45,0,0,0,0,0,85,0,0,0,EG
422391,2013,1,30,2013-01-30,04:36:00,3,KY,21,0,52,0,0,0,0,37.35,-85.35,37.35,-85.35,0,0,0,0,0,217,0,0,0,EG
430214,2013,1,30,2013-01-30,04:40:00,3,TN,47,0,55,0,0,0.05,0,36.5936,-85.4417,36.5936,-85.4417,0,0,0,0,0,27,0,0,0,EG
422403,2013,1,30,2013-01-30,04:43:00,3,KY,21,0,52,0,0,0,0,37.1,-85.31,37.1,-85.31,0,0,0,0,0,1,0,0,0,EG
